Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
900357;01.01.2017; Purchase; Desktop Type 8, HP;8;457;3656; C;10
900358;01.01.2017; Purchase; Hard Drive Type 1, Huawei;12;110;1320; C;10
900359;01.01.2017; Purchase; Hard Drive Type 6, HP;10;123;1230; C;10
900360;01.01.2017; Purchase; Memory Type 4, Dell;11;22;242; C;10
900361;01.01.2017; Purchase; Laptop Type 6, Samsung;15;1582;23730; A;10
900362;01.01.2017; Purchase; Laptop Type 5, HP;14;2214;30996; A;10
900363;01.01.2017; Purchase; Desktop Type 1, Huawei;12;731;8772; A;10
900364;01.01.2017; Purchase; Charger Type 2, HP;7;33;231; A;10
900365;01.01.2017; Purchase; Hard Drive Type 2, Huawei;17;110;1870; A;10
900366;01.01.2017; Purchase; Desktop Type 6, Samsung;6;371;2226; B;10
900367;01.01.2017; Purchase; Phone Type 2, Samsung;15;427;6405; B;10
900368;01.01.2017; Purchase; Desktop Type 4, Dell;12;523;6276; B;10
900369;01.01.2017; Purchase; Smart Watch Type 1, Samsung;15;130;1950; B;10
900370;01.01.2017; Purchase; Headphones Type 6, Huawei;19;33;627; B;10
900371;01.01.2017; Purchase; Memory Type 1, Dell;15;16;240; B;10
900372;01.01.2017; Purchase; Phone Type 3, Huawei;10;542;5420; B;10
900373;01.01.2017; Purchase; Speakers Type 6, HP;13;78;1014; B;10
900374;01.01.2017; Purchase; Memory Type 1, Samsung;15;10;150; B;10
900375;01.01.2017; Purchase; Monitor Type 1, Samsung;9;160;1440; B;10
900376;01.01.2017; Purchase; Phone Type 9, Samsung;12;194;2328; B;10
900377;01.01.2017; Purchase; Phone Type 2, HP;11;457;5027; B;10
900378;01.01.2017; Purchase; Keyboard Type 4, Dell;15;95;1425; B;10
900379;01.01.2017; Purchase; Speakers Type 7, Dell;20;52;1040; B;10
900380;01.01.2017; Purchase; Phone Type 7, Huawei;19;145;2755; B;10
900381;01.01.2017; Purchase; Phone Type 1, HP;5;528;2640; B;10
900382;01.01.2017; Purchase; Phone Type 4, Samsung;18;518;9324; B;10
900383;01.01.2017; Purchase; Phone Type 10, Dell;19;234;4446; B;10
900384;01.01.2017; Purchase; Desktop Type 11, Huawei;8;445;3560; B;10
900385;01.01.2017; Purchase; Phone Type 5, Dell;17;434;7378; B;10
900386;01.01.2017; Purchase; Phone Type 8, Huawei;20;162;3240; B;10
900387;01.01.2017; Purchase; Microphone Type 2, Samsung;8;91;728; B;10
900388;01.01.2017; Purchase; Microphone Type 3, Huawei;13;149;1937; B;10
900389;01.01.2017; Purchase; Phone Type 1, Dell;15;327;4905; B;10
900390;01.01.2017; Purchase; Phone Type 11, Samsung;7;209;1463; B;10
900391;01.01.2017; Purchase; Monitor Type 4, Huawei;9;254;2286; B;10
900392;01.01.2017; Purchase; Hard Drive Type 8, Samsung;13;125;1625; B;10
900393;01.01.2017; Purchase; Hard Drive Type 3, Huawei;6;111;666; B;10
900394;01.01.2017; Purchase; Microphone Type 2, Dell;15;149;2235; C;10
900395;01.01.2017; Purchase; Phone Type 1, Huawei;13;226;2938; C;10
900396;01.01.2017; Purchase; Headphones Type 4, Dell;14;63;882; C;10
900397;01.01.2017; Purchase; Monitor Type 2, HP;15;272;4080; C;10
900398;01.01.2017; Purchase; Phone Type 4, Dell;17;292;4964; C;10
900399;01.01.2017; Purchase; Desktop Type 11, Dell;20;567;11340; C;10
900400;01.01.2017; Purchase; Desktop Type 12, HP;7;645;4515; C;10
900401;01.01.2017; Purchase; Desktop Type 12, Samsung;15;447;6705; C;10
900402;01.01.2017; Purchase; Headphones Type 1, Dell;6;67;402; C;10
900403;01.01.2017; Purchase; Smart Watch Type 2, HP;13;86;1118; C;10
900404;01.01.2017; Purchase; Hard Drive Type 3, Dell;7;108;756; C;10
900405;01.01.2017; Purchase; Charger Type 2, Huawei;20;23;460; C;10
900406;01.01.2017; Purchase; Desktop Type 10, HP;11;398;4378; C;10
900407;01.01.2017; Purchase; Mouse Type 7, Huawei;11;35;385; C;10
900408;01.01.2017; Purchase; Charger Type 1, HP;10;30;300; C;10
900409;01.01.2017; Purchase; Keyboard Type 1, Dell;19;104;1976; C;10
900410;01.01.2017; Purchase; Monitor Type 1, HP;12;256;3072; A;10
900411;01.01.2017; Purchase; Tablet Type 5, Dell;18;261;4698; A;10
900412;01.01.2017; Purchase; Headphones Type 6, Dell;19;74;1406; A;10
900413;01.01.2017; Purchase; Desktop Type 4, Samsung;7;588;4116; A;10
900414;01.01.2017; Purchase; Memory Type 4, Samsung;16;19;304; A;10
900415;01.01.2017; Purchase; Phone Type 2, Dell;18;464;8352; A;10
900416;01.01.2017; Purchase; Tablet Type 1, Dell;17;279;4743; A;10
900417;01.01.2017; Purchase; Mouse Type 3, Samsung;7;55;385; A;10
900418;01.01.2017; Purchase; Desktop Type 8, Samsung;18;526;9468; A;10
900419;01.01.2017; Purchase; Phone Type 8, Samsung;12;499;5988; B;10
900420;01.01.2017; Purchase; Desktop Type 6, HP;11;573;6303; B;10
900421;01.01.2017; Purchase; Headphones Type 3, Samsung;17;48;816; B;10
900422;01.01.2017; Purchase; Mouse Type 6, Huawei;9;29;261; B;10
900423;01.01.2017; Purchase; Tablet Type 6, Huawei;20;193;3860; B;10
900424;01.01.2017; Purchase; Laptop Type 6, Dell;17;1040;17680; B;10
900425;01.01.2017; Purchase; Phone Type 8, Dell;20;382;7640; B;10
900426;01.01.2017; Purchase; Speakers Type 3, HP;15;73;1095; B;10
900427;01.01.2017; Purchase; Hard Drive Type 3, Samsung;16;125;2000; B;10
900428;01.01.2017; Purchase; Speakers Type 7, Samsung;11;44;484; B;10
900429;01.01.2017; Purchase; Smart Watch Type 2, Huawei;13;111;1443; B;10
900430;01.01.2017; Purchase; Speakers Type 6, Huawei;11;54;594; B;10
900431;01.01.2017; Purchase; Headphones Type 5, Huawei;19;50;950; B;10
900432;01.01.2017; Purchase; Speakers Type 6, Dell;17;106;1802; B;10
900433;01.01.2017; Purchase; Desktop Type 3, Huawei;13;518;6734; B;10
900434;01.01.2017; Purchase; Hard Drive Type 4, Huawei;6;99;594; B;10
900435;01.01.2017; Purchase; Speakers Type 5, Samsung;10;82;820; B;10
900436;01.01.2017; Purchase; Laptop Type 5, Huawei;8;1970;15760; B;10
900437;01.01.2017; Purchase; Headphones Type 5, Dell;8;62;496; B;10
900438;01.01.2017; Purchase; Tablet Type 3, Huawei;6;191;1146; B;10
900439;01.01.2017; Purchase; Desktop Type 7, Huawei;7;463;3241; B;10
900440;01.01.2017; Purchase; Speakers Type 2, HP;9;71;639; B;10
900441;01.01.2017; Purchase; Headphones Type 5, Samsung;13;59;767; B;10
900442;01.01.2017; Purchase; Mouse Type 7, Samsung;18;50;900; B;10
900443;01.01.2017; Purchase; Hard Drive Type 1, HP;8;116;928; B;10
900444;01.01.2017; Purchase; Headphones Type 5, HP;6;56;336; B;10
900445;01.01.2017; Purchase; Laptop Type 5, Dell;17;1824;31008; B;10
900446;01.01.2017; Purchase; Tablet Type 4, Samsung;13;246;3198; C;10
900447;01.01.2017; Purchase; Laptop Type 2, Huawei;5;1505;7525; C;10
900448;01.01.2017; Purchase; Speakers Type 1, HP;13;72;936; C;10
900449;01.01.2017; Purchase; Memory Type 3, Dell;6;22;132; C;10
900450;01.01.2017; Purchase; Tablet Type 7, Samsung;11;102;1122; C;10
900451;01.01.2017; Purchase; Hard Drive Type 4, HP;15;115;1725; C;10
900452;01.01.2017; Purchase; Phone Type 6, HP;14;507;7098; C;10
900453;01.01.2017; Purchase; Mouse Type 6, HP;11;66;726; C;10
900454;01.01.2017; Purchase; Phone Type 8, HP;12;158;1896; C;10
900455;01.01.2017; Purchase; Tablet Type 7, Dell;20;149;2980; C;10
900456;01.01.2017; Purchase; Desktop Type 6, Huawei;15;530;7950; C;10
900457;01.01.2017; Purchase; Mouse Type 1, Huawei;13;53;689; C;10
900458;01.01.2017; Purchase; Laptop Type 4, Dell;13;1503;19539; C;10
900459;01.01.2017; Purchase; Phone Type 3, HP;14;274;3836; C;10
900460;01.01.2017; Purchase; Tablet Type 2, Dell;14;255;3570; C;10
900461;01.01.2017; Purchase; Mouse Type 3, Huawei;20;66;1320; C;10
900462;01.01.2017; Purchase; Phone Type 9, HP;10;314;3140; C;10
900463;01.01.2017; Purchase; Headphones Type 6, Samsung;12;37;444; C;10
900464;01.01.2017; Purchase; Mouse Type 5, Samsung;8;53;424; C;10
900465;01.01.2017; Purchase; Memory Type 1, HP;18;10;180; C;10
900466;01.01.2017; Purchase; Tablet Type 2, Samsung;11;127;1397; C;10
900467;01.01.2017; Purchase; Desktop Type 8, Dell;15;366;5490; C;10
900468;01.01.2017; Purchase; Desktop Type 11, HP;19;612;11628; C;10
900469;01.01.2017; Purchase; Hard Drive Type 7, Dell;11;105;1155; C;10
900470;01.01.2017; Purchase; Tablet Type 6, Samsung;9;173;1557; A;10
900471;01.01.2017; Purchase; Phone Type 5, Huawei;11;348;3828; A;10
900472;01.01.2017; Purchase; Speakers Type 4, Huawei;14;73;1022; A;10
900473;01.01.2017; Purchase; Speakers Type 2, Huawei;13;48;624; A;10
900474;01.01.2017; Purchase; Laptop Type 4, Huawei;18;1205;21690; A;10
900475;01.01.2017; Purchase; Phone Type 3, Dell;20;271;5420; A;10
900476;01.01.2017; Purchase; Desktop Type 12, Dell;12;420;5040; A;10
900477;01.01.2017; Purchase; Hard Drive Type 7, Samsung;7;104;728; A;10
900478;01.01.2017; Purchase; Speakers Type 1, Dell;10;54;540; A;10
900479;01.01.2017; Purchase; Microphone Type 2, HP;12;102;1224; A;10
900480;01.01.2017; Purchase; Hard Drive Type 7, Huawei;8;122;976; A;10
900481;01.01.2017; Purchase; Phone Type 3, Samsung;13;127;1651; A;10
900482;01.01.2017; Purchase; Monitor Type 2, Huawei;6;223;1338; A;10
900483;01.01.2017; Purchase; Smart Watch Type 1, Huawei;9;98;882; A;10
900484;01.01.2017; Purchase; Desktop Type 9, Samsung;8;404;3232; A;10
900485;01.01.2017; Purchase; Phone Type 7, Samsung;11;319;3509; A;10
900486;01.01.2017; Purchase; Headphones Type 4, HP;6;67;402; A;10
900487;01.01.2017; Purchase; Memory Type 3, HP;12;9;108; A;10
900488;01.01.2017; Purchase; Desktop Type 7, Dell;16;570;9120; A;10
900489;01.01.2017; Purchase; Tablet Type 3, HP;19;255;4845; A;10
900490;01.01.2017; Purchase; Phone Type 6, Samsung;5;283;1415; A;10
900491;01.01.2017; Purchase; Headphones Type 2, Samsung;16;41;656; A;10
900492;01.01.2017; Purchase; Laptop Type 1, Dell;16;2031;32496; A;10
900493;01.01.2017; Purchase; Tablet Type 2, Huawei;6;115;690; A;10
900494;01.01.2017; Purchase; Mouse Type 7, Dell;20;57;1140; A;10
900495;01.01.2017; Purchase; Microphone Type 3, Samsung;12;141;1692; A;10
900496;01.01.2017; Purchase; Mouse Type 2, Samsung;10;59;590; A;10
900497;01.01.2017; Purchase; Hard Drive Type 6, Dell;19;112;2128; A;10
900498;01.01.2017; Purchase; Hard Drive Type 8, HP;17;103;1751; A;10
900499;01.01.2017; Purchase; Speakers Type 2, Dell;16;65;1040; A;10
900500;01.01.2017; Purchase; Hard Drive Type 5, HP;17;112;1904; B;10
900501;01.01.2017; Purchase; Desktop Type 1, Dell;16;490;7840; B;10
900502;01.01.2017; Purchase; Phone Type 11, Dell;10;481;4810; B;10
900503;01.01.2017; Purchase; Tablet Type 3, Dell;10;246;2460; B;10
900504;01.01.2017; Purchase; Charger Type 1, Dell;12;18;216; B;10
900505;01.01.2017; Purchase; Keyboard Type 2, Huawei;6;66;396; B;10
900506;01.01.2017; Purchase; Memory Type 3, Huawei;14;22;308; B;10
900507;01.01.2017; Purchase; Phone Type 2, Huawei;5;321;1605; C;10
900508;01.01.2017; Purchase; Tablet Type 4, HP;19;187;3553; C;10
900509;01.01.2017; Purchase; Monitor Type 3, Huawei;6;231;1386; C;10
900510;01.01.2017; Purchase; Tablet Type 6, Dell;15;115;1725; C;10
900511;01.01.2017; Purchase; Monitor Type 2, Dell;18;224;4032; C;10
900512;01.01.2017; Purchase; Phone Type 9, Huawei;9;407;3663; C;10
900513;01.01.2017; Purchase; Phone Type 5, Samsung;17;516;8772; C;10
900514;01.01.2017; Purchase; Laptop Type 1, Huawei;9;2237;20133; C;10
900515;01.01.2017; Purchase; Tablet Type 6, HP;17;221;3757; C;10
900516;01.01.2017; Purchase; Laptop Type 3, HP;5;1154;5770; C;10
900517;01.01.2017; Purchase; Keyboard Type 1, Samsung;6;70;420; C;10
900518;01.01.2017; Purchase; Desktop Type 7, HP;12;529;6348; C;10
900519;01.01.2017; Purchase; Speakers Type 3, Samsung;18;72;1296; C;10
900520;01.01.2017; Purchase; Mouse Type 4, HP;18;40;720; C;10
900521;01.01.2017; Purchase; Desktop Type 10, Dell;10;481;4810; C;10
900522;01.01.2017; Purchase; Phone Type 5, HP;10;510;5100; C;10
900523;01.01.2017; Purchase; Headphones Type 1, Huawei;8;66;528; C;10
900524;01.01.2017; Purchase; Microphone Type 2, Huawei;13;160;2080; C;10
900525;01.01.2017; Purchase; Memory Type 2, Dell;20;11;220; C;10
900526;01.01.2017; Purchase; Desktop Type 9, Dell;13;364;4732; C;10
900527;01.01.2017; Purchase; Desktop Type 5, HP;12;507;6084; C;10
900528;01.01.2017; Purchase; Monitor Type 4, Samsung;6;255;1530; C;10
900529;01.01.2017; Purchase; Hard Drive Type 5, Huawei;7;119;833; C;10
900530;01.01.2017; Purchase; Desktop Type 2, Dell;9;504;4536; C;10
900531;01.01.2017; Purchase; Tablet Type 3, Samsung;15;112;1680; A;10
900532;01.01.2017; Purchase; Charger Type 1, Huawei;10;12;120; A;10
900533;01.01.2017; Purchase; Smart Watch Type 3, Samsung;9;69;621; B;10
900534;01.01.2017; Purchase; Speakers Type 7, Huawei;7;75;525; B;10
900535;01.01.2017; Purchase; Desktop Type 5, Dell;11;486;5346; B;10
900536;01.01.2017; Purchase; Hard Drive Type 2, HP;6;115;690; B;10
900537;01.01.2017; Purchase; Phone Type 4, Huawei;18;164;2952; B;10
900538;01.01.2017; Purchase; Headphones Type 3, Huawei;10;43;430; B;10
900539;01.01.2017; Purchase; Tablet Type 5, Samsung;18;140;2520; B;10
900540;01.01.2017; Purchase; Memory Type 4, HP;8;24;192; B;10
900541;01.01.2017; Purchase; Tablet Type 7, Huawei;8;123;984; B;10
900542;01.01.2017; Purchase; Phone Type 6, Huawei;6;130;780; B;10
900543;01.01.2017; Purchase; Monitor Type 3, Samsung;9;174;1566; B;10
900544;01.01.2017; Purchase; Hard Drive Type 1, Dell;9;113;1017; B;10
900545;01.01.2017; Purchase; Speakers Type 2, Samsung;9;44;396; B;10
900546;01.01.2017; Purchase; Smart Watch Type 2, Dell;15;93;1395; B;10
900547;01.01.2017; Purchase; Desktop Type 3, Dell;6;703;4218; B;10
900548;01.01.2017; Purchase; Memory Type 1, Huawei;13;14;182; B;10
900549;01.01.2017; Purchase; Speakers Type 1, Huawei;16;80;1280; B;10
900550;01.01.2017; Purchase; Smart Watch Type 2, Samsung;10;78;780; B;10
900551;01.01.2017; Purchase; Desktop Type 5, Samsung;16;425;6800; B;10
900552;01.01.2017; Purchase; Mouse Type 3, Dell;18;67;1206; B;10
900553;01.01.2017; Purchase; Phone Type 10, HP;20;153;3060; B;10
900554;01.01.2017; Purchase; Headphones Type 6, HP;6;30;180; B;10
900555;01.01.2017; Purchase; Keyboard Type 1, Huawei;18;96;1728; B;10
900556;01.01.2017; Purchase; Headphones Type 2, HP;18;64;1152; B;10
900557;01.01.2017; Purchase; Hard Drive Type 8, Dell;16;110;1760; B;10
900558;01.01.2017; Purchase; Keyboard Type 2, Dell;12;68;816; B;10
900559;01.01.2017; Purchase; Charger Type 2, Samsung;11;33;363; B;10
900560;01.01.2017; Purchase; Phone Type 7, Dell;7;387;2709; B;10
900561;01.01.2017; Purchase; Hard Drive Type 8, Huawei;9;108;972; C;10
900562;01.01.2017; Purchase; Desktop Type 2, Huawei;17;350;5950; C;10
900563;01.01.2017; Purchase; Laptop Type 2, Dell;13;784;10192; C;10
900564;01.01.2017; Purchase; Speakers Type 5, Dell;16;91;1456; C;10
900565;01.01.2017; Purchase; Laptop Type 2, Samsung;12;937;11244; C;10
900566;01.01.2017; Purchase; Laptop Type 3, Samsung;14;1336;18704; C;10
900567;01.01.2017; Purchase; Speakers Type 3, Huawei;17;88;1496; C;10
900568;01.01.2017; Purchase; Tablet Type 1, Huawei;15;222;3330; C;10
900569;01.01.2017; Purchase; Headphones Type 2, Dell;13;59;767; C;10
900570;01.01.2017; Purchase; Headphones Type 2, Huawei;11;39;429; C;10
900571;01.01.2017; Purchase; Desktop Type 7, Samsung;7;724;5068; C;10
900572;01.01.2017; Purchase; Phone Type 12, HP;8;412;3296; C;10
900573;01.01.2017; Purchase; Desktop Type 12, Huawei;16;385;6160; C;10
900574;01.01.2017; Purchase; Keyboard Type 4, Samsung;15;102;1530; C;10
900575;01.01.2017; Purchase; Phone Type 10, Samsung;12;475;5700; C;10
900576;01.01.2017; Purchase; Monitor Type 3, HP;5;191;955; C;10
900577;01.01.2017; Purchase; Phone Type 9, Dell;7;167;1169; C;10
900578;01.01.2017; Purchase; Laptop Type 4, HP;18;1019;18342; C;10
900579;01.01.2017; Purchase; Mouse Type 2, Huawei;20;47;940; C;10
900580;01.01.2017; Purchase; Smart Watch Type 3, Dell;7;98;686; C;10
900581;01.01.2017; Purchase; Phone Type 11, HP;9;546;4914; C;10
900582;01.01.2017; Purchase; Laptop Type 3, Huawei;12;1241;14892; C;10
900583;01.01.2017; Purchase; Mouse Type 5, Huawei;20;45;900; C;10
900584;01.01.2017; Purchase; Hard Drive Type 7, HP;19;116;2204; C;10
900585;01.01.2017; Purchase; Speakers Type 4, HP;14;57;798; C;10
900586;01.01.2017; Purchase; Desktop Type 10, Samsung;7;606;4242; C;10
900587;01.01.2017; Purchase; Monitor Type 1, Dell;8;261;2088; C;10
900588;01.01.2017; Purchase; Microphone Type 1, Huawei;7;211;1477; C;10
900589;01.01.2017; Purchase; Mouse Type 4, Dell;7;42;294; A;10
900590;01.01.2017; Purchase; Desktop Type 10, Huawei;11;742;8162; A;10
900591;01.01.2017; Purchase; Tablet Type 4, Huawei;6;118;708; A;10
900592;01.01.2017; Purchase; Tablet Type 2, HP;9;268;2412; A;10
900593;01.01.2017; Purchase; Smart Watch Type 1, HP;7;92;644; A;10
900594;01.01.2017; Purchase; Memory Type 2, HP;19;19;361; A;10
900595;01.01.2017; Purchase; Desktop Type 8, Huawei;13;548;7124; A;10
900596;01.01.2017; Purchase; Keyboard Type 3, Dell;7;89;623; A;10
900597;01.01.2017; Purchase; Laptop Type 1, Samsung;6;971;5826; A;10
900598;01.01.2017; Purchase; Desktop Type 11, Samsung;6;688;4128; A;10
900599;01.01.2017; Purchase; Laptop Type 2, HP;15;2384;35760; A;10
900600;01.01.2017; Purchase; Phone Type 12, Samsung;11;465;5115; A;10
900601;01.01.2017; Purchase; Smart Watch Type 3, Huawei;20;126;2520; A;10
900602;01.01.2017; Purchase; Headphones Type 1, HP;16;66;1056; A;10
900603;01.01.2017; Purchase; Keyboard Type 3, Huawei;16;66;1056; A;10
900604;01.01.2017; Purchase; Speakers Type 5, HP;17;85;1445; A;10
900605;01.01.2017; Purchase; Microphone Type 3, Dell;6;85;510; A;10
900606;01.01.2017; Purchase; Desktop Type 2, HP;20;446;8920; A;10
900607;01.01.2017; Purchase; Phone Type 4, HP;10;301;3010; B;10
900608;01.01.2017; Purchase; Desktop Type 4, HP;11;519;5709; B;10
900609;01.01.2017; Purchase; Desktop Type 3, Samsung;19;415;7885; B;10
900610;01.01.2017; Purchase; Desktop Type 1, HP;13;444;5772; B;10
900611;01.01.2017; Purchase; Smart Watch Type 1, Dell;14;100;1400; B;10
900612;01.01.2017; Purchase; Tablet Type 4, Dell;18;290;5220; B;10
900613;01.01.2017; Purchase; Smart Watch Type 3, HP;18;117;2106; C;10
900614;01.01.2017; Purchase; Phone Type 6, Dell;6;322;1932; C;10
900615;01.01.2017; Purchase; Memory Type 2, Huawei;14;16;224; C;10
900616;01.01.2017; Purchase; Desktop Type 3, HP;17;671;11407; C;10
900617;01.01.2017; Purchase; Keyboard Type 3, Samsung;14;58;812; C;10
900618;01.01.2017; Purchase; Mouse Type 7, HP;11;59;649; C;10
900619;01.01.2017; Purchase; Phone Type 12, Dell;13;280;3640; C;10
900620;01.01.2017; Purchase; Monitor Type 1, Huawei;5;191;955; C;10
900621;01.01.2017; Purchase; Mouse Type 2, HP;19;37;703; C;10
900622;01.01.2017; Purchase; Monitor Type 3, Dell;18;229;4122; C;10
900623;01.01.2017; Purchase; Mouse Type 5, Dell;16;61;976; C;10
900624;01.01.2017; Purchase; Hard Drive Type 5, Dell;17;101;1717; C;10
900625;01.01.2017; Purchase; Monitor Type 4, HP;13;268;3484; C;10
900626;01.01.2017; Purchase; Tablet Type 1, HP;5;201;1005; C;10
900627;01.01.2017; Purchase; Phone Type 12, Huawei;19;142;2698; C;10
900628;01.01.2017; Purchase; Microphone Type 1, Samsung;12;225;2700; C;10
900629;01.01.2017; Purchase; Speakers Type 6, Samsung;17;83;1411; A;10
900630;01.01.2017; Purchase; Headphones Type 3, HP;9;68;612; A;10
900631;01.01.2017; Purchase; Laptop Type 3, Dell;6;1182;7092; A;10
900632;01.01.2017; Purchase; Headphones Type 4, Samsung;19;66;1254; A;10
900633;01.01.2017; Purchase; Hard Drive Type 1, Samsung;14;105;1470; B;10
900634;01.01.2017; Purchase; Mouse Type 2, Dell;15;66;990; B;10
900635;01.01.2017; Purchase; Charger Type 1, Samsung;20;18;360; B;10
900636;01.01.2017; Purchase; Mouse Type 1, HP;13;53;689; B;10
900637;01.01.2017; Purchase; Monitor Type 4, Dell;20;154;3080; B;10
900638;01.01.2017; Purchase; Phone Type 10, Huawei;15;358;5370; C;10
900639;01.01.2017; Purchase; Phone Type 11, Huawei;6;493;2958; C;10
900640;01.01.2017; Purchase; Laptop Type 6, HP;18;1585;28530; C;10
900641;01.01.2017; Purchase; Hard Drive Type 6, Huawei;5;101;505; C;10
900642;01.01.2017; Purchase; Laptop Type 1, HP;16;1009;16144; C;10
900643;01.01.2017; Purchase; Microphone Type 1, Dell;13;206;2678; A;10
900644;01.01.2017; Purchase; Keyboard Type 1, HP;5;68;340; A;10
900645;01.01.2017; Purchase; Speakers Type 7, HP;9;120;1080; B;10
900646;01.01.2017; Purchase; Mouse Type 1, Dell;11;51;561; B;10
900647;01.01.2017; Purchase; Mouse Type 1, Samsung;17;36;612; B;10
900648;01.01.2017; Purchase; Mouse Type 6, Dell;11;41;451; B;10
900649;01.01.2017; Purchase; Phone Type 1, Samsung;8;394;3152; B;10
900650;01.01.2017; Purchase; Tablet Type 1, Samsung;15;249;3735; B;10
900651;01.01.2017; Purchase; Hard Drive Type 2, Samsung;15;107;1605; B;10
900652;01.01.2017; Purchase; Keyboard Type 3, HP;15;85;1275; B;10
900653;01.01.2017; Purchase; Tablet Type 5, Huawei;20;207;4140; B;10
900654;01.01.2017; Purchase; Desktop Type 4, Huawei;9;709;6381; B;10
900655;01.01.2017; Purchase; Headphones Type 3, Dell;12;35;420; B;10
900656;01.01.2017; Purchase; Keyboard Type 2, Samsung;11;106;1166; B;10
900657;01.01.2017; Purchase; Microphone Type 1, HP;8;197;1576; C;10
900658;01.01.2017; Purchase; Mouse Type 5, HP;11;59;649; C;10
900659;01.01.2017; Purchase; Desktop Type 9, Huawei;19;562;10678; C;10
900660;01.01.2017; Purchase; Desktop Type 8, HP;17;457;7769; C;10
