Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
910356;01.01.2017; Purchase; Memory Type 2, Samsung;7;24;168; A;11
910357;01.01.2017; Purchase; Tablet Type 6, Dell;11;419;4609; A;11
910358;01.01.2017; Purchase; Desktop Type 3, Huawei;13;733;9529; A;11
910359;01.01.2017; Purchase; Microphone Type 2, Huawei;16;80;1280; A;11
910360;01.01.2017; Purchase; Headphones Type 2, Huawei;23;105;2415; A;11
910361;01.01.2017; Purchase; Headphones Type 3, Samsung;21;81;1701; A;11
910362;01.01.2017; Purchase; Desktop Type 6, Huawei;5;640;3200; A;11
910363;01.01.2017; Purchase; Hard Drive Type 2, Huawei;24;111;2664; A;11
910364;01.01.2017; Purchase; Monitor Type 2, Samsung;25;137;3425; A;11
910365;01.01.2017; Purchase; Mouse Type 6, HP;19;36;684; A;11
910366;01.01.2017; Purchase; Hard Drive Type 7, HP;22;41;902; A;11
910367;01.01.2017; Purchase; Memory Type 3, HP;20;41;820; A;11
910368;01.01.2017; Purchase; Mouse Type 2, HP;22;30;660; A;11
910369;01.01.2017; Purchase; Mouse Type 5, HP;14;64;896; A;11
910370;01.01.2017; Purchase; Desktop Type 2, HP;17;681;11577; A;11
910371;01.01.2017; Purchase; Memory Type 3, Huawei;7;28;196; A;11
910372;01.01.2017; Purchase; Memory Type 2, Samsung;20;24;480; A;11
910373;01.01.2017; Purchase; Tablet Type 6, Dell;15;419;6285; A;11
910374;01.01.2017; Purchase; Desktop Type 3, Huawei;8;733;5864; A;11
910375;01.01.2017; Purchase; Microphone Type 2, Huawei;8;80;640; A;11
910376;01.01.2017; Purchase; Headphones Type 2, Huawei;21;105;2205; A;11
910377;01.01.2017; Purchase; Headphones Type 3, Samsung;24;81;1944; A;11
910378;01.01.2017; Purchase; Desktop Type 6, Huawei;23;640;14720; A;11
910379;01.01.2017; Purchase; Hard Drive Type 2, Huawei;22;111;2442; A;11
910380;01.01.2017; Purchase; Monitor Type 2, Samsung;21;137;2877; A;11
910381;01.01.2017; Purchase; Mouse Type 6, HP;13;36;468; A;11
910382;01.01.2017; Purchase; Hard Drive Type 7, HP;11;41;451; A;11
910383;01.01.2017; Purchase; Memory Type 3, HP;12;41;492; A;11
910384;01.01.2017; Purchase; Mouse Type 2, HP;22;30;660; A;11
910385;01.01.2017; Purchase; Mouse Type 5, HP;15;64;960; A;11
910386;01.01.2017; Purchase; Desktop Type 2, HP;24;681;16344; A;11
910387;01.01.2017; Purchase; Memory Type 3, Huawei;7;28;196; A;11
910388;01.01.2017; Purchase; Memory Type 2, Samsung;23;24;552; A;11
910389;01.01.2017; Purchase; Tablet Type 6, Dell;9;419;3771; A;11
910390;01.01.2017; Purchase; Desktop Type 3, Huawei;9;733;6597; A;11
910391;01.01.2017; Purchase; Microphone Type 2, Huawei;5;80;400; A;11
910392;01.01.2017; Purchase; Desktop Type 4, HP;21;732;15372; B;11
910393;01.01.2017; Purchase; Speakers Type 7, HP;23;152;3496; B;11
910394;01.01.2017; Purchase; Mouse Type 1, HP;11;27;297; B;11
910395;01.01.2017; Purchase; Keyboard Type 2, HP;9;98;882; B;11
910396;01.01.2017; Purchase; Speakers Type 3, Samsung;7;170;1190; B;11
910397;01.01.2017; Purchase; Memory Type 4, HP;5;23;115; B;11
910398;01.01.2017; Purchase; Keyboard Type 4, Samsung;25;73;1825; B;11
910399;01.01.2017; Purchase; Keyboard Type 1, Huawei;25;75;1875; B;11
910400;01.01.2017; Purchase; Laptop Type 4, Dell;20;1017;20340; B;11
910401;01.01.2017; Purchase; Desktop Type 5, Samsung;17;785;13345; B;11
910402;01.01.2017; Purchase; Speakers Type 6, Samsung;14;155;2170; B;11
910403;01.01.2017; Purchase; Smart Watch Type 2, Samsung;15;55;825; B;11
910404;01.01.2017; Purchase; Tablet Type 4, HP;25;233;5825; B;11
910405;01.01.2017; Purchase; Headphones Type 4, Dell;7;56;392; B;11
910406;01.01.2017; Purchase; Phone Type 6, HP;11;174;1914; B;11
910407;01.01.2017; Purchase; Monitor Type 1, Dell;25;170;4250; B;11
910408;01.01.2017; Purchase; Phone Type 6, Huawei;16;179;2864; B;11
910409;01.01.2017; Purchase; Monitor Type 1, HP;14;159;2226; B;11
910410;01.01.2017; Purchase; Hard Drive Type 1, HP;21;135;2835; B;11
910411;01.01.2017; Purchase; Speakers Type 5, HP;9;97;873; B;11
910412;01.01.2017; Purchase; Mouse Type 2, Huawei;21;35;735; B;11
910413;01.01.2017; Purchase; Mouse Type 5, Huawei;13;63;819; B;11
910414;01.01.2017; Purchase; Mouse Type 4, Huawei;13;24;312; B;11
910415;01.01.2017; Purchase; Phone Type 11, Samsung;24;158;3792; B;11
910416;01.01.2017; Purchase; Keyboard Type 1, HP;23;89;2047; B;11
910417;01.01.2017; Purchase; Microphone Type 3, Dell;10;73;730; B;11
910418;01.01.2017; Purchase; Speakers Type 7, Huawei;21;183;3843; B;11
910419;01.01.2017; Purchase; Desktop Type 4, HP;20;732;14640; B;11
910420;01.01.2017; Purchase; Speakers Type 7, HP;23;152;3496; B;11
910421;01.01.2017; Purchase; Mouse Type 1, HP;20;27;540; B;11
910422;01.01.2017; Purchase; Keyboard Type 2, HP;5;98;490; B;11
910423;01.01.2017; Purchase; Speakers Type 3, Samsung;25;170;4250; B;11
910424;01.01.2017; Purchase; Memory Type 4, HP;10;23;230; B;11
910425;01.01.2017; Purchase; Keyboard Type 4, Samsung;19;73;1387; B;11
910426;01.01.2017; Purchase; Keyboard Type 1, Huawei;15;75;1125; B;11
910427;01.01.2017; Purchase; Laptop Type 4, Dell;22;1017;22374; B;11
910428;01.01.2017; Purchase; Desktop Type 5, Samsung;21;785;16485; B;11
910429;01.01.2017; Purchase; Speakers Type 6, Samsung;15;155;2325; B;11
910430;01.01.2017; Purchase; Smart Watch Type 2, Samsung;5;55;275; B;11
910431;01.01.2017; Purchase; Tablet Type 4, HP;10;233;2330; B;11
910432;01.01.2017; Purchase; Headphones Type 4, Dell;11;56;616; B;11
910433;01.01.2017; Purchase; Phone Type 6, HP;6;174;1044; B;11
910434;01.01.2017; Purchase; Monitor Type 1, Dell;6;170;1020; B;11
910435;01.01.2017; Purchase; Phone Type 6, Huawei;12;179;2148; B;11
910436;01.01.2017; Purchase; Monitor Type 1, HP;7;159;1113; B;11
910437;01.01.2017; Purchase; Hard Drive Type 1, HP;7;135;945; B;11
910438;01.01.2017; Purchase; Speakers Type 5, HP;18;97;1746; B;11
910439;01.01.2017; Purchase; Mouse Type 2, Huawei;5;35;175; B;11
910440;01.01.2017; Purchase; Mouse Type 5, Huawei;8;63;504; B;11
910441;01.01.2017; Purchase; Mouse Type 4, Huawei;24;24;576; B;11
910442;01.01.2017; Purchase; Phone Type 11, Samsung;25;158;3950; B;11
910443;01.01.2017; Purchase; Keyboard Type 1, HP;20;89;1780; B;11
910444;01.01.2017; Purchase; Microphone Type 3, Dell;14;73;1022; B;11
910445;01.01.2017; Purchase; Speakers Type 7, Huawei;21;183;3843; B;11
910446;01.01.2017; Purchase; Desktop Type 4, HP;6;732;4392; B;11
910447;01.01.2017; Purchase; Speakers Type 7, HP;15;152;2280; B;11
910448;01.01.2017; Purchase; Mouse Type 1, HP;21;27;567; B;11
910449;01.01.2017; Purchase; Keyboard Type 2, HP;8;98;784; B;11
910450;01.01.2017; Purchase; Speakers Type 3, Samsung;23;170;3910; B;11
910451;01.01.2017; Purchase; Memory Type 4, HP;5;23;115; B;11
910452;01.01.2017; Purchase; Keyboard Type 4, Samsung;6;73;438; B;11
910453;01.01.2017; Purchase; Keyboard Type 1, Huawei;17;75;1275; B;11
910454;01.01.2017; Purchase; Laptop Type 4, Dell;11;1017;11187; B;11
910455;01.01.2017; Purchase; Desktop Type 5, Samsung;23;785;18055; B;11
910456;01.01.2017; Purchase; Speakers Type 6, Samsung;22;155;3410; B;11
910457;01.01.2017; Purchase; Smart Watch Type 2, Samsung;25;55;1375; B;11
910458;01.01.2017; Purchase; Tablet Type 4, HP;6;233;1398; B;11
910459;01.01.2017; Purchase; Headphones Type 4, Dell;16;56;896; B;11
910460;01.01.2017; Purchase; Phone Type 6, HP;12;174;2088; B;11
910461;01.01.2017; Purchase; Monitor Type 1, Dell;21;170;3570; B;11
910462;01.01.2017; Purchase; Phone Type 6, Huawei;24;179;4296; B;11
910463;01.01.2017; Purchase; Monitor Type 1, HP;20;159;3180; B;11
910464;01.01.2017; Purchase; Hard Drive Type 1, HP;20;135;2700; B;11
910465;01.01.2017; Purchase; Speakers Type 5, HP;6;97;582; B;11
910466;01.01.2017; Purchase; Mouse Type 2, Huawei;22;35;770; B;11
910467;01.01.2017; Purchase; Mouse Type 5, Huawei;11;63;693; B;11
910468;01.01.2017; Purchase; Mouse Type 4, Huawei;14;24;336; B;11
910469;01.01.2017; Purchase; Phone Type 11, Samsung;22;158;3476; B;11
910470;01.01.2017; Purchase; Keyboard Type 1, HP;22;89;1958; B;11
910471;01.01.2017; Purchase; Microphone Type 3, Dell;14;73;1022; B;11
910472;01.01.2017; Purchase; Speakers Type 7, Huawei;19;183;3477; B;11
910473;01.01.2017; Purchase; Desktop Type 4, HP;8;732;5856; B;11
910474;01.01.2017; Purchase; Speakers Type 7, HP;11;152;1672; B;11
910475;01.01.2017; Purchase; Mouse Type 1, HP;14;27;378; B;11
910476;01.01.2017; Purchase; Keyboard Type 2, HP;18;98;1764; B;11
910477;01.01.2017; Purchase; Speakers Type 3, Samsung;20;170;3400; B;11
910478;01.01.2017; Purchase; Memory Type 4, HP;18;23;414; B;11
910479;01.01.2017; Purchase; Keyboard Type 4, Samsung;7;73;511; B;11
910480;01.01.2017; Purchase; Keyboard Type 1, Huawei;10;75;750; B;11
910481;01.01.2017; Purchase; Laptop Type 4, Dell;9;1017;9153; B;11
910482;01.01.2017; Purchase; Desktop Type 5, Samsung;16;785;12560; B;11
910483;01.01.2017; Purchase; Speakers Type 6, Samsung;16;155;2480; B;11
910484;01.01.2017; Purchase; Smart Watch Type 2, Samsung;14;55;770; B;11
910485;01.01.2017; Purchase; Tablet Type 4, HP;7;233;1631; B;11
910486;01.01.2017; Purchase; Headphones Type 4, Dell;22;56;1232; B;11
910487;01.01.2017; Purchase; Phone Type 6, HP;12;174;2088; B;11
910488;01.01.2017; Purchase; Monitor Type 1, Dell;23;170;3910; B;11
910489;01.01.2017; Purchase; Phone Type 6, Huawei;20;179;3580; B;11
910490;01.01.2017; Purchase; Monitor Type 1, HP;8;159;1272; B;11
910491;01.01.2017; Purchase; Hard Drive Type 1, HP;19;135;2565; B;11
910492;01.01.2017; Purchase; Speakers Type 5, HP;8;97;776; B;11
910493;01.01.2017; Purchase; Mouse Type 2, Huawei;6;35;210; B;11
910494;01.01.2017; Purchase; Mouse Type 5, Huawei;25;63;1575; B;11
910495;01.01.2017; Purchase; Mouse Type 4, Huawei;9;24;216; B;11
910496;01.01.2017; Purchase; Phone Type 11, Samsung;10;158;1580; B;11
910497;01.01.2017; Purchase; Keyboard Type 1, HP;9;89;801; B;11
910498;01.01.2017; Purchase; Microphone Type 3, Dell;23;73;1679; B;11
910499;01.01.2017; Purchase; Speakers Type 7, Huawei;13;183;2379; B;11
910500;01.01.2017; Purchase; Hard Drive Type 3, Huawei;24;42;1008; C;11
910501;01.01.2017; Purchase; Tablet Type 4, Huawei;12;571;6852; C;11
910502;01.01.2017; Purchase; Headphones Type 1, Dell;8;92;736; C;11
910503;01.01.2017; Purchase; Headphones Type 6, Huawei;6;110;660; C;11
910504;01.01.2017; Purchase; Speakers Type 6, Huawei;11;192;2112; C;11
910505;01.01.2017; Purchase; Phone Type 11, Dell;19;165;3135; C;11
910506;01.01.2017; Purchase; Phone Type 3, Dell;10;158;1580; C;11
910507;01.01.2017; Purchase; Tablet Type 1, Huawei;9;480;4320; C;11
910508;01.01.2017; Purchase; Tablet Type 2, HP;20;441;8820; C;11
910509;01.01.2017; Purchase; Smart Watch Type 3, Samsung;12;67;804; C;11
910510;01.01.2017; Purchase; Charger Type 1, Huawei;12;17;204; C;11
910511;01.01.2017; Purchase; Microphone Type 1, Samsung;13;49;637; C;11
910512;01.01.2017; Purchase; Phone Type 4, HP;23;125;2875; C;11
910513;01.01.2017; Purchase; Laptop Type 1, HP;25;795;19875; C;11
910514;01.01.2017; Purchase; Hard Drive Type 3, Huawei;6;42;252; C;11
910515;01.01.2017; Purchase; Tablet Type 4, Huawei;24;571;13704; C;11
910516;01.01.2017; Purchase; Headphones Type 1, Dell;13;92;1196; C;11
910517;01.01.2017; Purchase; Headphones Type 6, Huawei;22;110;2420; C;11
910518;01.01.2017; Purchase; Speakers Type 6, Huawei;5;192;960; C;11
910519;01.01.2017; Purchase; Phone Type 11, Dell;16;165;2640; C;11
910520;01.01.2017; Purchase; Phone Type 3, Dell;8;158;1264; C;11
910521;01.01.2017; Purchase; Tablet Type 1, Huawei;9;480;4320; C;11
910522;01.01.2017; Purchase; Tablet Type 2, HP;16;441;7056; C;11
910523;01.01.2017; Purchase; Smart Watch Type 3, Samsung;25;67;1675; C;11
910524;01.01.2017; Purchase; Charger Type 1, Huawei;21;17;357; C;11
910525;01.01.2017; Purchase; Microphone Type 1, Samsung;24;49;1176; C;11
910526;01.01.2017; Purchase; Phone Type 4, HP;18;125;2250; C;11
910527;01.01.2017; Purchase; Laptop Type 1, HP;24;795;19080; C;11
910528;01.01.2017; Purchase; Hard Drive Type 3, Huawei;13;42;546; C;11
910529;01.01.2017; Purchase; Tablet Type 4, Huawei;5;571;2855; C;11
910530;01.01.2017; Purchase; Headphones Type 1, Dell;25;92;2300; C;11
910531;01.01.2017; Purchase; Headphones Type 6, Huawei;14;110;1540; C;11
910532;01.01.2017; Purchase; Speakers Type 6, Huawei;25;192;4800; C;11
910533;01.01.2017; Purchase; Phone Type 11, Dell;24;165;3960; C;11
910534;01.01.2017; Purchase; Phone Type 3, Dell;12;158;1896; C;11
910535;01.01.2017; Purchase; Tablet Type 1, Huawei;25;480;12000; C;11
910536;01.01.2017; Purchase; Tablet Type 2, HP;12;441;5292; C;11
910537;01.01.2017; Purchase; Smart Watch Type 3, Samsung;19;67;1273; C;11
910538;01.01.2017; Purchase; Charger Type 1, Huawei;13;17;221; C;11
910539;01.01.2017; Purchase; Microphone Type 1, Samsung;24;49;1176; C;11
910540;01.01.2017; Purchase; Phone Type 4, HP;7;125;875; C;11
910541;01.01.2017; Purchase; Laptop Type 1, HP;22;795;17490; C;11
910542;01.01.2017; Purchase; Hard Drive Type 3, Huawei;5;42;210; C;11
910543;01.01.2017; Purchase; Tablet Type 4, Huawei;15;571;8565; C;11
910544;01.01.2017; Purchase; Headphones Type 1, Dell;20;92;1840; C;11
910545;01.01.2017; Purchase; Headphones Type 6, Huawei;25;110;2750; C;11
910546;01.01.2017; Purchase; Speakers Type 6, Huawei;5;192;960; C;11
910547;01.01.2017; Purchase; Phone Type 11, Dell;20;165;3300; C;11
910548;01.01.2017; Purchase; Phone Type 3, Dell;10;158;1580; C;11
910549;01.01.2017; Purchase; Tablet Type 1, Huawei;11;480;5280; C;11
910550;01.01.2017; Purchase; Tablet Type 2, HP;17;441;7497; C;11
910551;01.01.2017; Purchase; Smart Watch Type 3, Samsung;14;67;938; C;11
910552;01.01.2017; Purchase; Charger Type 1, Huawei;19;17;323; C;11
910553;01.01.2017; Purchase; Microphone Type 1, Samsung;23;49;1127; C;11
910554;01.01.2017; Purchase; Phone Type 4, HP;5;125;625; C;11
910555;01.01.2017; Purchase; Laptop Type 1, HP;15;795;11925; C;11
910556;01.01.2017; Purchase; Mouse Type 5, Dell;19;63;1197; A;11
910557;01.01.2017; Purchase; Phone Type 12, Huawei;16;158;2528; A;11
910558;01.01.2017; Purchase; Keyboard Type 1, Dell;23;105;2415; A;11
910559;01.01.2017; Purchase; Keyboard Type 4, Dell;7;87;609; A;11
910560;01.01.2017; Purchase; Hard Drive Type 1, Dell;16;92;1472; A;11
910561;01.01.2017; Purchase; Mouse Type 6, Dell;19;44;836; A;11
910562;01.01.2017; Purchase; Hard Drive Type 8, HP;15;157;2355; A;11
910563;01.01.2017; Purchase; Memory Type 2, Huawei;16;25;400; A;11
910564;01.01.2017; Purchase; Phone Type 6, Samsung;23;142;3266; A;11
910565;01.01.2017; Purchase; Tablet Type 1, HP;15;402;6030; A;11
910566;01.01.2017; Purchase; Speakers Type 6, HP;5;113;565; A;11
910567;01.01.2017; Purchase; Mouse Type 5, Dell;7;63;441; A;11
910568;01.01.2017; Purchase; Phone Type 12, Huawei;11;158;1738; A;11
910569;01.01.2017; Purchase; Keyboard Type 1, Dell;12;105;1260; A;11
910570;01.01.2017; Purchase; Keyboard Type 4, Dell;18;87;1566; A;11
910571;01.01.2017; Purchase; Hard Drive Type 1, Dell;17;92;1564; A;11
910572;01.01.2017; Purchase; Mouse Type 6, Dell;22;44;968; A;11
910573;01.01.2017; Purchase; Hard Drive Type 8, HP;21;157;3297; A;11
910574;01.01.2017; Purchase; Memory Type 2, Huawei;5;25;125; A;11
910575;01.01.2017; Purchase; Phone Type 6, Samsung;12;142;1704; A;11
910576;01.01.2017; Purchase; Tablet Type 1, HP;12;402;4824; A;11
910577;01.01.2017; Purchase; Speakers Type 6, HP;10;113;1130; A;11
910578;01.01.2017; Purchase; Mouse Type 5, Dell;11;63;693; A;11
910579;01.01.2017; Purchase; Phone Type 12, Huawei;7;158;1106; A;11
910580;01.01.2017; Purchase; Keyboard Type 1, Dell;24;105;2520; A;11
910581;01.01.2017; Purchase; Keyboard Type 4, Dell;17;87;1479; A;11
910582;01.01.2017; Purchase; Hard Drive Type 1, Dell;22;92;2024; A;11
910583;01.01.2017; Purchase; Mouse Type 6, Dell;15;44;660; A;11
910584;01.01.2017; Purchase; Hard Drive Type 8, HP;20;157;3140; A;11
910585;01.01.2017; Purchase; Memory Type 2, Huawei;25;25;625; A;11
910586;01.01.2017; Purchase; Phone Type 6, Samsung;22;142;3124; A;11
910587;01.01.2017; Purchase; Tablet Type 1, HP;11;402;4422; A;11
910588;01.01.2017; Purchase; Speakers Type 6, HP;8;113;904; A;11
910589;01.01.2017; Purchase; Mouse Type 5, Dell;6;63;378; A;11
910590;01.01.2017; Purchase; Phone Type 12, Huawei;19;158;3002; A;11
910591;01.01.2017; Purchase; Keyboard Type 1, Dell;13;105;1365; A;11
910592;01.01.2017; Purchase; Keyboard Type 4, Dell;23;87;2001; A;11
910593;01.01.2017; Purchase; Hard Drive Type 1, Dell;22;92;2024; A;11
910594;01.01.2017; Purchase; Mouse Type 6, Dell;16;44;704; A;11
910595;01.01.2017; Purchase; Hard Drive Type 8, HP;20;157;3140; A;11
910596;01.01.2017; Purchase; Memory Type 2, Huawei;24;25;600; A;11
910597;01.01.2017; Purchase; Phone Type 6, Samsung;24;142;3408; A;11
910598;01.01.2017; Purchase; Tablet Type 1, HP;10;402;4020; A;11
910599;01.01.2017; Purchase; Speakers Type 6, HP;11;113;1243; A;11
910600;01.02.2017; Purchase; Charger Type 2, HP;15;18;270; C;11
910601;01.02.2017; Purchase; Desktop Type 9, Huawei;10;183;1830;A;11
910602;01.02.2017; Purchase; Hard Drive Type 7, Samsung;17;76;1292;A;11
910603;01.02.2017; Purchase; Hard Drive Type 4, Dell;10;129;1290;C;11
910604;01.02.2017; Purchase; Desktop Type 11, HP;7;51;357;A;11
910605;01.02.2017; Purchase; Desktop Type 10, HP;9;92;828;C;11
910606;01.02.2017; Purchase; Speakers Type 6, Samsung;11;498;5478;A;11
910607;01.02.2017; Purchase; Phone Type 12, HP;8;94;752;C;11
910608;01.02.2017; Purchase; Memory Type 3, Huawei;17;519;8823;C;11
910609;01.02.2017; Purchase; Smart Watch Type 1, Dell;12;1199;14388;C;11
910610;01.02.2017; Purchase; Phone Type 10, HP;8;73;584;C;11
910611;01.02.2017; Purchase; Desktop Type 10, Samsung;20;150;3000;C;11
910612;01.02.2017; Purchase; Headphones Type 2, HP;14;138;1932;C;11
910613;01.02.2017; Purchase; Desktop Type 12, HP;23;55;1265;C;11
910614;01.02.2017; Purchase; Laptop Type 5, Samsung;22;577;12694;C;11
910615;01.02.2017; Purchase; Desktop Type 1, Dell;14;733;10262;C;11
910616;01.02.2017; Purchase; Phone Type 7, Dell;6;104;624;C;11
910617;01.02.2017; Purchase; Hard Drive Type 7, Dell;15;87;1305;C;11
910618;01.02.2017; Purchase; Smart Watch Type 3, HP;22;67;1474;C;11
910619;01.02.2017; Purchase; Desktop Type 5, Dell;5;269;1345;C;11
910620;01.02.2017; Purchase; Hard Drive Type 2, Dell;19;82;1558;C;11
910621;01.02.2017; Purchase; Laptop Type 3, Dell;7;510;3570;C;11
910622;01.02.2017; Purchase; Laptop Type 5, Samsung;8;650;5200;C;11
910623;01.02.2017; Purchase; Desktop Type 8, Dell;5;157;785;C;11
910624;01.02.2017; Purchase; Smart Watch Type 3, HP;14;25;350;B;11
910625;01.02.2017; Purchase; Smart Watch Type 1, Huawei;19;64;1216;A;11
910626;01.02.2017; Purchase; Mouse Type 3, Huawei;10;57;570;B;11
910627;01.02.2017; Purchase; Phone Type 5, Samsung;25;86;2150;C;11
910628;01.02.2017; Purchase; Speakers Type 2, Dell;6;64;384;C;11
910629;01.02.2017; Purchase; Monitor Type 1, Samsung;6;144;864;C;11
910630;01.02.2017; Purchase; Hard Drive Type 1, Huawei;22;630;13860;C;11
910631;01.02.2017; Purchase; Desktop Type 1, HP;7;284;1988;C;11
910632;01.02.2017; Purchase; Memory Type 1, Huawei;20;163;3260;C;11
910633;01.02.2017; Purchase; Desktop Type 1, Samsung;18;185;3330;C;11
910634;01.02.2017; Purchase; Phone Type 12, HP;22;62;1364;C;11
910635;01.02.2017; Purchase; Microphone Type 2, Huawei;23;141;3243;C;11
910636;01.02.2017; Purchase; Tablet Type 7, Huawei;6;58;348;B;11
910637;01.02.2017; Purchase; Keyboard Type 4, Dell;21;129;2709;C;11
910638;01.02.2017; Purchase; Tablet Type 1, Huawei;15;179;2685;A;11
910639;01.02.2017; Purchase; Microphone Type 2, HP;12;43;516;C;11
910640;01.02.2017; Purchase; Tablet Type 2, Dell;8;24;192;B;11
910641;01.02.2017; Purchase; Phone Type 2, Dell;22;169;3718;C;11
910642;01.02.2017; Purchase; Mouse Type 2, Dell;21;33;693;C;11
910643;01.02.2017; Purchase; Mouse Type 4, HP;5;529;2645;C;11
910644;01.02.2017; Purchase; Headphones Type 4, HP;15;650;9750;C;11
910645;01.02.2017; Purchase; Keyboard Type 4, HP;22;91;2002;C;11
910646;01.02.2017; Purchase; Mouse Type 4, Dell;17;65;1105;C;11
910647;01.02.2017; Purchase; Hard Drive Type 3, Huawei;11;103;1133;C;11
910648;01.02.2017; Purchase; Hard Drive Type 5, HP;22;31;682;C;11
910649;01.02.2017; Purchase; Tablet Type 7, Samsung;17;559;9503;C;11
910650;01.02.2017; Purchase; Charger Type 2, Samsung;10;75;750;A;11
910651;01.02.2017; Purchase; Phone Type 6, Samsung;19;619;11761;C;11
910652;01.02.2017; Purchase; Tablet Type 1, Huawei;7;519;3633;C;11
910653;01.02.2017; Purchase; Microphone Type 2, Dell;19;45;855;C;11
910654;01.02.2017; Purchase; Speakers Type 7, HP;14;158;2212;C;11
910655;01.02.2017; Purchase; Microphone Type 1, Huawei;5;53;265;A;11
910656;01.02.2017; Purchase; Desktop Type 2, HP;13;777;10101;C;11
910657;01.02.2017; Purchase; Hard Drive Type 8, HP;10;480;4800;C;11
910658;01.02.2017; Purchase; Tablet Type 7, Huawei;25;217;5425;C;11
910659;01.02.2017; Purchase; Mouse Type 2, Dell;11;65;715;A;11
910660;01.02.2017; Purchase; Desktop Type 4, HP;14;174;2436;A;11
910661;01.02.2017; Purchase; Keyboard Type 4, Dell;16;140;2240;A;11
